City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
596,Kwinana,AU,2022-05-21 18:54:08,-32.25,115.7667,57.34,72,0,8.1
597,Kapaa,US,2022-05-21 18:54:08,22.0752,-159.319,80.58,91,2,4.0
598,Lichuan,CN,2022-05-21 18:54:09,30.3,108.85,57.43,85,100,1.74
599,Asau,RO,2022-05-21 18:54:09,46.4333,26.4,68.92,79,8,5.75
600,Codrington,AU,2022-05-21 18:54:10,-38.2667,141.9667,43.57,93,6,7.29
601,Pisco,PE,2022-05-21 18:54:10,-13.7,-76.2167,68.02,77,77,12.66
602,Jacareacanga,BR,2022-05-21 18:54:11,-6.2222,-57.7528,89.31,43,20,3.13
603,Lasa,IT,2022-05-21 18:54:11,46.6166,10.7002,70.68,61,75,6.13
604,San Cristobal,VE,2022-05-21 18:54:11,7.7669,-72.225,78.98,45,100,9.22
605,Punta Arenas,CL,2022-05-21 18:52:34,-53.15,-70.9167,42.91,65,0,17.27
606,Termini Imerese,IT,2022-05-21 18:54:12,37.9837,13.6956,66.47,66,0,2.91
607,Ushuaia,AR,2022-05-21 18:54:13,-54.8,-68.3,42.46,65,40,11.5
608,Hithadhoo,MV,2022-05-21 18:53:59,-0.6,73.0833,83.05,70,12,8.21
609,Nanortalik,GL,2022-05-21 18:54:13,60.1432,-45.2371,39.7,77,89,5.39
610,Lakeside,US,2022-05-21 18:54:14,30.13,-81.7682,89.92,63,75,9.22
611,Coihaique,CL,2022-05-21 18:54:14,-45.5752,-72.0662,40.95,87,100,8.05
612,Aklavik,CA,2022-05-21 18:54:14,68.2191,-135.0107,33.8,86,100,8.05
613,Vaini,TO,2022-05-21 18:54:15,-21.2,-175.2,69.96,94,75,4.61
614,Lorengau,PG,2022-05-21 18:54:15,-2.0226,147.2712,82.0,78,100,7.27
615,Saint-Philippe,RE,2022-05-21 18:54:16,-21.3585,55.7679,71.19,79,99,11.32
616,Nikolskoye,RU,2022-05-21 18:54:16,59.7035,30.7861,49.89,56,5,9.84
617,Bluff,NZ,2022-05-21 18:54:17,-46.6,168.3333,50.34,80,100,29.48
618,Moranbah,AU,2022-05-21 18:54:17,-22.0016,148.0466,60.76,91,100,17.83
619,Albany,US,2022-05-21 18:50:27,42.6001,-73.9662,91.17,57,0,6.4
620,Belyy Yar,RU,2022-05-21 18:54:18,53.6039,91.3903,51.69,66,0,4.47
621,Inyonga,TZ,2022-05-21 18:54:18,-6.7167,32.0667,68.11,65,100,3.09
622,Karratha,AU,2022-05-21 18:54:19,-20.7377,116.8463,76.75,76,98,5.03
623,Port Macquarie,AU,2022-05-21 18:54:19,-31.4333,152.9167,58.89,94,75,3.44
624,Pacifica,US,2022-05-21 18:54:20,37.6138,-122.4869,82.44,66,20,12.66
625,Puerto Escondido,MX,2022-05-21 18:54:20,15.85,-97.0667,86.83,70,0,9.22
626,Avarua,CK,2022-05-21 18:54:21,-21.2078,-159.775,73.45,88,40,1.14
627,Puerto Ayora,EC,2022-05-21 18:53:34,-0.7393,-90.3518,76.96,90,63,8.99
628,Berbera,SO,2022-05-21 18:54:21,10.4396,45.0143,93.69,36,11,4.27
629,Jamestown,US,2022-05-21 18:54:22,42.097,-79.2353,80.24,65,40,9.22
630,Kavieng,PG,2022-05-21 18:54:22,-2.5744,150.7967,81.99,71,100,10.96
631,Nagato,JP,2022-05-21 18:54:23,34.3833,131.2,57.2,80,0,5.79
632,Carnarvon,AU,2022-05-21 18:54:08,-24.8667,113.6333,71.28,63,100,5.44
633,Balabac,PH,2022-05-21 18:54:23,7.9868,117.0645,82.13,78,100,8.19
634,Xiongzhou,CN,2022-05-21 18:54:24,25.1167,114.3,67.19,92,100,2.17
635,Rio Gallegos,AR,2022-05-21 18:51:32,-51.6226,-69.2181,45.61,46,24,12.66
636,Dikson,RU,2022-05-21 18:54:24,73.5069,80.5464,27.41,95,100,8.5
637,Ancud,CL,2022-05-21 18:52:51,-41.8697,-73.8203,54.19,91,100,26.53
638,Hilo,US,2022-05-21 18:54:25,19.7297,-155.09,76.62,90,33,1.01
639,Bathsheba,BB,2022-05-21 18:54:25,13.2167,-59.5167,86.61,66,20,19.57
640,Geraldton,AU,2022-05-21 18:54:26,-28.7667,114.6,57.61,88,40,12.66
641,Port Hedland,AU,2022-05-21 18:54:26,-20.3167,118.5667,73.45,100,100,0.0
642,Yar-Sale,RU,2022-05-21 18:54:27,66.8333,70.8333,31.1,80,100,13.78
643,Port Elizabeth,ZA,2022-05-21 18:52:57,-33.918,25.5701,60.31,86,0,4.61
644,Port Alfred,ZA,2022-05-21 18:55:27,-33.5906,26.891,59.59,73,11,3.49
645,Rikitea,PF,2022-05-21 18:54:49,-23.1203,-134.9692,75.24,74,12,6.6
646,Atuona,PF,2022-05-21 18:55:28,-9.8,-139.0333,77.67,76,14,11.03
647,Bredasdorp,ZA,2022-05-21 18:55:28,-34.5322,20.0403,53.47,82,11,5.7
648,Longyearbyen,SJ,2022-05-21 18:55:29,78.2186,15.6401,37.24,70,75,6.91
649,Dingle,PH,2022-05-21 18:55:29,10.9995,122.6711,76.33,91,86,2.75
650,Souillac,MU,2022-05-21 18:55:30,-20.5167,57.5167,75.58,73,40,11.5
651,Broken Hill,AU,2022-05-21 18:51:44,-31.95,141.4333,54.41,89,98,11.39
652,Dehloran,IR,2022-05-21 18:55:30,32.6941,47.2679,84.04,8,35,7.49
653,Numaran,MX,2022-05-21 18:55:31,20.25,-101.9333,92.57,13,0,5.41
654,Hinova,RO,2022-05-21 18:55:32,44.5406,22.7769,71.44,62,99,11.1
655,Busselton,AU,2022-05-21 18:51:39,-33.65,115.3333,59.85,75,0,9.08
656,Ribeira Grande,PT,2022-05-21 18:52:22,38.5167,-28.7,64.8,100,100,6.91
657,Cabo San Lucas,MX,2022-05-21 18:52:24,22.8909,-109.9124,84.61,63,0,11.79
658,Santa Barbara,US,2022-05-21 18:51:35,34.7333,-120.0343,73.35,50,0,8.05
659,Mataura,NZ,2022-05-21 18:55:33,-46.1927,168.8643,46.22,95,100,11.43
660,Tambura,SS,2022-05-21 18:55:33,5.6,27.4667,69.64,97,100,4.83
661,Gloversville,US,2022-05-21 18:55:34,43.0528,-74.3438,89.62,65,0,3.44
662,Torbay,CA,2022-05-21 18:55:34,47.6666,-52.7314,63.37,34,20,6.91
663,Thompson,CA,2022-05-21 18:55:35,55.7435,-97.8558,46.56,25,20,11.5
664,Presque Isle,US,2022-05-21 18:55:35,46.6811,-68.0159,66.06,75,40,13.8
665,Bambous Virieux,MU,2022-05-21 18:51:47,-20.3428,57.7575,75.45,73,40,11.5
666,Port-Gentil,GA,2022-05-21 18:51:06,-0.7193,8.7815,78.94,82,100,13.35
667,Lazaro Cardenas,MX,2022-05-21 18:51:47,17.9583,-102.2,83.1,63,15,9.31
668,Kaitangata,NZ,2022-05-21 18:50:56,-46.2817,169.8464,47.97,92,100,15.39
669,Castro,BR,2022-05-21 18:55:36,-24.7911,-50.0119,63.66,47,8,3.91
670,Omboue,GA,2022-05-21 18:55:37,-1.5746,9.2618,76.37,89,100,9.33
671,Provideniya,RU,2022-05-21 18:55:37,64.3833,-173.3,49.8,51,96,12.21
672,Mar Del Plata,AR,2022-05-21 18:54:18,-38.0023,-57.5575,68.02,64,0,4.61
673,Chokurdakh,RU,2022-05-21 18:55:38,70.6333,147.9167,33.24,100,100,3.71
674,Kodiak,US,2022-05-21 18:54:52,57.79,-152.4072,45.52,79,100,24.23
675,Divnogorsk,RU,2022-05-21 18:55:38,55.9594,92.3619,57.74,57,57,2.01
676,Tautira,PF,2022-05-21 18:55:39,-17.7333,-149.15,79.12,74,17,11.5
677,Paraiso,CR,2022-05-21 18:55:39,9.8383,-83.8656,76.06,86,100,2.26
678,Chuy,UY,2022-05-21 18:53:46,-33.6971,-53.4616,61.9,59,100,7.36
679,Salcininkai,LT,2022-05-21 18:55:40,54.3,25.3833,53.83,97,100,12.86
680,Yellowknife,CA,2022-05-21 18:55:41,62.456,-114.3525,55.92,41,75,5.75
681,Laguna,US,2022-05-21 18:55:41,38.421,-121.4238,82.15,21,20,1.99
682,Umm Kaddadah,SD,2022-05-21 18:55:14,13.6017,26.6876,87.3,11,100,10.65
683,Muscatine,US,2022-05-21 18:55:42,41.4667,-91.1335,59.22,57,100,5.75
684,Nhulunbuy,AU,2022-05-21 18:52:01,-12.2333,136.7667,79.41,73,41,9.22
685,Opuwo,NA,2022-05-21 18:55:42,-18.0607,13.84,59.09,13,0,6.6
686,Cap Malheureux,MU,2022-05-21 18:55:43,-19.9842,57.6142,73.47,75,0,4.0
687,Bedele,ET,2022-05-21 18:55:43,8.456,36.353,56.82,96,100,4.74
688,Barrow,US,2022-05-21 18:55:44,71.2906,-156.7887,21.22,93,100,9.22
689,Ardakan,IR,2022-05-21 18:56:44,32.31,54.0175,79.45,15,20,19.19
690,Kenai,US,2022-05-21 18:55:48,60.5544,-151.2583,63.03,25,0,8.05
691,Muzaffargarh,PK,2022-05-21 18:56:45,30.0754,71.1921,93.22,12,0,4.12
692,Qaanaaq,GL,2022-05-21 18:56:45,77.484,-69.3632,19.87,80,100,2.89
693,Saskylakh,RU,2022-05-21 18:53:36,71.9167,114.0833,26.83,99,97,6.58
694,Kiruna,SE,2022-05-21 18:56:46,67.8557,20.2251,50.92,66,100,3.44
695,Cape Town,ZA,2022-05-21 18:52:22,-33.9258,18.4232,58.12,79,0,2.3
696,Namatanai,PG,2022-05-21 18:56:47,-3.6667,152.4333,79.18,77,64,7.16
697,Nouakchott,MR,2022-05-21 18:53:51,18.0858,-15.9785,71.53,80,3,16.4
698,Coquimbo,CL,2022-05-21 18:56:47,-29.9533,-71.3436,58.73,88,20,11.5
699,Pangnirtung,CA,2022-05-21 18:56:48,66.1451,-65.7125,32.0,86,75,8.05
700,Bethel,US,2022-05-21 18:56:48,41.3712,-73.414,93.34,62,0,1.99
701,Tupik,RU,2022-05-21 18:56:49,54.4253,119.9327,43.32,96,100,4.76
702,Springbok,ZA,2022-05-21 18:56:49,-29.6643,17.8865,46.78,62,4,5.37
703,Gevrai,IN,2022-05-21 18:56:49,19.2667,75.75,82.63,51,0,20.94
704,Manica,FR,2022-05-21 18:56:50,49.0,-1.1667,57.33,81,17,5.14
705,Kahului,US,2022-05-21 18:56:50,20.8947,-156.47,81.97,80,20,10.0
706,Sao Filipe,CV,2022-05-21 18:53:26,14.8961,-24.4956,72.9,79,52,13.22
707,Cidreira,BR,2022-05-21 18:53:31,-30.1811,-50.2056,64.54,59,9,4.5
708,Sitka,US,2022-05-21 18:56:51,57.0531,-135.33,62.2,49,0,3.85
709,Khatanga,RU,2022-05-21 18:56:52,71.9667,102.5,35.4,98,100,6.13
710,Okhotsk,RU,2022-05-21 18:56:52,59.3833,143.3,34.14,99,100,5.5
711,Katsuura,JP,2022-05-21 18:54:44,35.1333,140.3,60.98,94,100,15.79
712,Trairi,BR,2022-05-21 18:55:34,-3.2778,-39.2689,81.52,79,8,8.16
713,Ozerne,UA,2022-05-21 18:56:53,50.1782,28.7338,56.71,75,0,16.24
714,Hobart,AU,2022-05-21 18:54:49,-42.8794,147.3294,44.26,89,75,10.36
715,Lompoc,US,2022-05-21 18:56:54,34.6391,-120.4579,76.78,55,0,8.05
716,Tuatapere,NZ,2022-05-21 18:56:54,-46.1333,167.6833,47.66,88,98,15.55
717,Marawi,PH,2022-05-21 18:55:11,7.9986,124.2928,69.73,92,87,2.35
718,Ferme-Neuve,CA,2022-05-21 18:56:55,46.7001,-75.4493,63.7,90,100,4.27
719,Labrea,BR,2022-05-21 18:56:55,-7.2586,-64.7981,90.18,44,28,1.36
720,Atambua,ID,2022-05-21 18:56:55,-9.1061,124.8925,71.13,86,12,4.94
721,Batticaloa,LK,2022-05-21 18:56:28,7.7102,81.6924,81.9,71,96,8.75
722,Dwarka,IN,2022-05-21 18:56:56,22.2394,68.9678,82.45,84,8,23.11
723,Manadhoo,MV,2022-05-21 18:56:56,5.7667,73.3833,82.98,79,64,15.46
724,Thiruvananthapuram,IN,2022-05-21 18:55:37,8.4833,76.9167,80.58,89,40,4.61
725,Tambopata,PE,2022-05-21 18:56:57,-12.7333,-69.1833,84.09,48,20,6.91
726,Kruisfontein,ZA,2022-05-21 18:56:17,-34.0033,24.7314,54.88,85,8,5.59
727,Cayenne,GF,2022-05-21 18:56:58,4.9333,-52.3333,82.09,1,75,12.66
728,Lebu,CL,2022-05-21 18:56:58,-37.6167,-73.65,55.44,80,88,8.55
729,Hoquiam,US,2022-05-21 18:56:59,46.9809,-123.8893,63.36,80,40,6.91
730,Lerwick,GB,2022-05-21 18:56:59,60.1545,-1.1494,51.8,82,100,14.61
731,Arraial Do Cabo,BR,2022-05-21 18:57:00,-22.9661,-42.0278,73.36,64,20,9.22
732,Likasi,CD,2022-05-21 18:55:08,-10.9814,26.7333,67.6,60,96,2.86
733,Jahangirpur,IN,2022-05-21 18:57:00,28.1833,77.7167,89.42,25,55,5.32
734,New Norfolk,AU,2022-05-21 18:57:01,-42.7826,147.0587,43.92,87,18,2.53
735,Houma,US,2022-05-21 18:55:31,29.5958,-90.7195,91.0,75,40,16.11
736,Hofn,IS,2022-05-21 18:58:02,64.2539,-15.2082,48.81,85,100,9.04
737,Bengkulu,ID,2022-05-21 18:58:02,-3.8004,102.2655,76.6,89,100,3.89
738,Hermanus,ZA,2022-05-21 18:58:02,-34.4187,19.2345,58.32,75,39,6.93
739,Manzhouli,CN,2022-05-21 18:58:03,49.6,117.4333,55.0,28,59,6.53
740,Olafsvik,IS,2022-05-21 18:58:03,64.8945,-23.7142,43.74,80,91,19.73
741,Mersing,MY,2022-05-21 18:58:04,2.4312,103.8405,76.91,94,20,5.75
742,Shimoda,JP,2022-05-21 18:57:35,34.6667,138.95,60.8,87,100,10.63
743,Tasiilaq,GL,2022-05-21 18:58:04,65.6145,-37.6368,37.8,72,100,4.43
744,Labuhan,ID,2022-05-21 18:58:05,-6.8844,112.2051,78.22,87,100,7.11
745,Ahipara,NZ,2022-05-21 18:58:05,-35.1667,173.1667,59.95,78,100,12.93
746,Upernavik,GL,2022-05-21 18:58:06,72.7868,-56.1549,29.79,77,100,7.58
747,Songjianghe,CN,2022-05-21 18:58:06,42.1859,127.479,48.34,92,100,2.8
748,Fairbanks,US,2022-05-21 18:58:07,64.8378,-147.7164,65.08,36,95,1.99
749,Patti,IN,2022-05-21 18:58:07,31.2808,74.8572,84.27,18,6,3.42
750,Una,IN,2022-05-21 18:58:08,20.8167,71.0333,83.16,73,59,18.9
751,Manokwari,ID,2022-05-21 18:58:08,-0.8667,134.0833,78.3,79,84,2.57
752,Tiksi,RU,2022-05-21 18:58:08,71.6872,128.8694,22.86,99,100,2.95
753,Zhigansk,RU,2022-05-21 18:58:09,66.7697,123.3711,32.88,89,15,6.06
754,Iqaluit,CA,2022-05-21 18:58:10,63.7506,-68.5145,31.73,93,100,36.82
755,Sabha,LY,2022-05-21 18:58:10,27.0377,14.4283,73.87,11,0,10.63
756,Caravelas,BR,2022-05-21 18:58:10,-17.7125,-39.2481,75.29,63,2,8.57
757,Grindavik,IS,2022-05-21 18:58:11,63.8424,-22.4338,57.15,71,0,21.85
758,Lloret De Mar,ES,2022-05-21 18:58:11,41.6999,2.8457,78.62,48,82,8.01
759,Baruun-Urt,MN,2022-05-21 18:57:40,46.6806,113.2792,59.9,25,52,6.29
760,Mahebourg,MU,2022-05-21 18:58:12,-20.4081,57.7,75.49,73,40,11.5
761,Hit,IQ,2022-05-21 18:58:12,33.6416,42.8251,81.73,6,82,9.19
762,Timberlake,US,2022-05-21 18:58:13,37.3207,-79.2575,92.95,51,62,3.18
763,Acapulco,MX,2022-05-21 18:58:13,16.8634,-99.8901,86.07,52,4,9.42
764,Tura,IN,2022-05-21 18:58:14,25.5198,90.2201,71.87,98,55,2.42
765,Petropavlovsk-Kamchatskiy,RU,2022-05-21 18:58:14,53.0452,158.6483,37.99,100,100,2.24
766,Chifeng,CN,2022-05-21 18:58:15,42.2683,118.9636,63.43,23,0,4.0
767,Peleduy,RU,2022-05-21 18:58:15,59.6289,112.7406,46.35,84,100,2.57
768,Barra Dos Coqueiros,BR,2022-05-21 18:55:49,-10.9089,-37.0386,80.62,74,75,10.36
769,Bemidji,US,2022-05-21 18:57:51,47.4736,-94.8803,47.05,60,100,6.91
770,Shahr-E Kord,IR,2022-05-21 18:58:16,32.3256,50.8644,55.17,15,0,9.22
771,East London,ZA,2022-05-21 18:58:17,-33.0153,27.9116,59.94,88,0,6.91
772,Quatre Cocos,MU,2022-05-21 18:58:17,-20.2078,57.7625,75.31,68,4,14.32
773,San Patricio,US,2022-05-21 18:58:18,28.017,-97.5169,98.17,48,0,19.71
774,Talnakh,RU,2022-05-21 18:58:18,69.4865,88.3972,42.21,100,100,1.5
775,Noumea,NC,2022-05-21 18:58:19,-22.2763,166.4572,77.0,99,97,13.56
776,Los Llanos De Aridane,ES,2022-05-21 18:58:19,28.6585,-17.9182,67.75,85,40,16.11
777,Sao Joao Da Barra,BR,2022-05-21 18:58:20,-21.6403,-41.0511,78.89,65,7,12.82
778,Churapcha,RU,2022-05-21 18:58:20,62.0025,132.4325,37.18,88,24,5.3
779,Irbil,IQ,2022-05-21 18:58:20,36.1926,44.0106,73.22,23,98,3.44
780,Tuktoyaktuk,CA,2022-05-21 18:59:21,69.4541,-133.0374,28.4,69,100,8.05
781,Mozhaysk,RU,2022-05-21 18:59:21,55.5019,36.0272,45.27,76,100,5.5
782,Bowen,AU,2022-05-21 18:59:22,-20.0167,148.2333,69.75,79,100,8.68
783,The Valley,AI,2022-05-21 18:59:22,18.217,-63.0578,86.14,66,20,12.66
784,Vestmannaeyjar,IS,2022-05-21 18:59:23,63.4427,-20.2734,50.27,82,100,7.54
785,Oriximina,BR,2022-05-21 18:59:23,-1.7656,-55.8661,81.7,70,69,3.91
786,Hervey Bay,AU,2022-05-21 18:59:24,-25.2986,152.8535,69.1,82,99,19.04
787,Cabinda,AO,2022-05-21 18:59:24,-5.55,12.2,75.94,79,10,6.44
788,Adrar,MR,2022-05-21 18:59:24,20.5022,-10.0711,93.99,8,2,2.28
789,Atar,MR,2022-05-21 18:59:25,20.5169,-13.0499,101.03,10,0,12.93
790,Baglan,AF,2022-05-21 18:59:25,36.1307,68.7083,74.39,37,18,3.65
791,Panaba,MX,2022-05-21 18:59:26,21.2833,-88.2667,94.73,46,47,23.33
792,Rocha,UY,2022-05-21 18:59:26,-34.4833,-54.3333,62.73,61,100,7.11
793,Garowe,SO,2022-05-21 18:59:27,8.4054,48.4845,86.38,47,66,25.77
794,Gueret,FR,2022-05-21 18:59:27,46.1667,1.8667,69.94,78,28,4.25
795,Verkhnevilyuysk,RU,2022-05-21 18:59:27,63.4453,120.3167,42.64,93,77,2.06
796,Kargasok,RU,2022-05-21 18:59:28,59.0556,80.8572,46.71,84,100,6.55
797,Inirida,CO,2022-05-21 18:59:28,3.8653,-67.9239,81.5,78,85,2.71
798,Mackay,AU,2022-05-21 18:56:22,-21.15,149.2,67.86,86,95,14.63
799,Saint-Jean-De-Maurienne,FR,2022-05-21 18:59:29,45.1667,6.5833,54.03,62,96,5.06
800,Portland,US,2022-05-21 18:57:50,45.5234,-122.6762,67.51,58,0,5.99
801,Lata,PT,2022-05-21 18:59:30,40.1629,-8.3327,64.81,84,24,2.93
802,Mokhsogollokh,RU,2022-05-21 18:59:30,61.4681,128.9203,36.97,92,9,1.54
803,Touros,BR,2022-05-21 18:56:18,-5.1989,-35.4608,82.67,71,33,13.47
804,Nisia Floresta,BR,2022-05-21 18:59:31,-6.0911,-35.2086,88.18,74,14,9.95
805,Eureka,US,2022-05-21 18:59:31,40.8021,-124.1637,62.2,71,100,5.01
806,Luderitz,NA,2022-05-21 18:55:59,-26.6481,15.1594,56.8,64,9,18.45
807,Contamana,PE,2022-05-21 18:59:32,-7.3333,-75.0167,90.73,41,17,4.12
808,Luba,GQ,2022-05-21 18:59:32,3.4568,8.5547,78.87,88,100,6.98
809,Klaksvik,FO,2022-05-21 18:59:33,62.2266,-6.589,49.12,87,99,14.72
810,Zhangzhou,CN,2022-05-21 18:59:33,24.5133,117.6556,69.73,94,100,2.66
811,Cherskiy,RU,2022-05-21 18:56:11,68.75,161.3,51.31,54,43,11.48
812,Sobolevo,RU,2022-05-21 18:59:34,54.4299,31.8996,45.57,98,100,10.0
813,Narsaq,GL,2022-05-21 18:59:34,60.9167,-46.05,45.73,58,9,4.5
814,Saint-Augustin,CA,2022-05-21 18:59:35,51.226,-58.6502,46.13,84,100,17.69
815,Ouallam,NE,2022-05-21 18:59:35,14.3188,2.0866,93.79,26,36,7.05
816,Mitzic,GA,2022-05-21 18:59:35,0.7821,11.549,69.49,97,100,1.12
817,Orel-Izumrud,RU,2022-05-21 18:59:36,43.4583,39.9244,53.62,87,6,7.0
818,Yatou,CN,2022-05-21 18:59:36,37.15,122.3833,60.85,83,0,9.06
819,Port Hardy,CA,2022-05-21 18:56:22,50.6996,-127.4199,48.38,81,40,5.75
820,Pocatello,US,2022-05-21 18:59:37,42.8713,-112.4455,59.18,25,8,5.99
821,Dakar,SN,2022-05-21 18:59:38,14.6937,-17.4441,77.88,78,75,11.5
822,Porto Novo,BJ,2022-05-21 18:55:03,6.4965,2.6036,76.82,80,100,5.01
823,Pecos,US,2022-05-21 18:59:38,31.4229,-103.4932,73.49,23,0,8.05
824,Camacha,PT,2022-05-21 18:59:39,33.0833,-16.3333,65.62,68,20,16.11
825,Hohhot,CN,2022-05-21 19:00:39,40.8106,111.6522,64.94,39,95,5.03
826,Ketchikan,US,2022-05-21 18:58:43,55.3422,-131.6461,62.4,45,0,2.62
827,Praia Da Vitoria,PT,2022-05-21 19:00:40,38.7333,-27.0667,65.75,97,86,1.97
828,Ngunguru,NZ,2022-05-21 19:00:41,-35.6167,174.5,57.18,84,98,10.04
829,Aksarka,RU,2022-05-21 18:59:57,66.5606,67.7975,32.31,74,100,15.48
830,Salinopolis,BR,2022-05-21 18:57:08,-0.6136,-47.3561,80.76,79,87,4.32
831,Turukhansk,RU,2022-05-21 19:00:41,65.8167,87.9833,51.44,82,100,1.14
832,Spoleto,IT,2022-05-21 19:00:42,42.7448,12.7374,75.76,73,0,1.36
833,Fortuna,US,2022-05-21 19:00:42,40.5982,-124.1573,61.93,72,40,11.5
834,Shestakovo,RU,2022-05-21 19:00:43,56.4915,103.96,47.66,96,100,4.59
835,Namibe,AO,2022-05-21 18:59:30,-15.1961,12.1522,68.47,71,2,4.68
836,Zapolyarnyy,RU,2022-05-21 19:00:43,69.4154,30.8136,43.88,84,100,15.59
837,Sioux Lookout,CA,2022-05-21 19:00:44,50.1001,-91.917,43.83,55,100,9.1
838,Faanui,PF,2022-05-21 19:00:14,-16.4833,-151.75,80.33,72,17,10.47
839,Chegutu,ZW,2022-05-21 19:00:45,-18.1302,30.1407,62.73,60,9,4.43
840,La Paz,BO,2022-05-21 18:56:36,-16.5,-68.15,62.58,14,40,10.36
841,Khandyga,RU,2022-05-21 19:00:45,62.6667,135.6,39.85,88,100,3.53
842,Kirakira,SB,2022-05-21 19:00:46,-10.4544,161.9205,79.52,84,49,2.62
843,Ondjiva,AO,2022-05-21 19:00:46,-17.0667,15.7333,57.31,15,0,6.2
844,Mandera,KE,2022-05-21 19:00:47,3.9366,41.867,86.63,49,100,8.79
845,Billings,US,2022-05-21 19:00:09,45.7833,-108.5007,50.29,37,100,5.99
846,Iranshahr,IR,2022-05-21 19:00:47,27.2025,60.6848,92.23,17,0,2.48
847,Butaritari,KI,2022-05-21 19:00:48,3.0707,172.7902,80.94,80,99,10.92
848,Buraydah,SA,2022-05-21 19:00:02,26.326,43.975,90.95,12,0,14.07
849,San Manuel Chaparron,GT,2022-05-21 19:00:48,14.5167,-89.7667,84.13,49,96,8.77
850,Manggar,ID,2022-05-21 19:00:00,-2.8833,108.2667,80.89,79,100,2.57
851,Selikhino,RU,2022-05-21 19:00:49,50.3672,137.4996,41.68,97,100,8.66
852,Bubaque,GW,2022-05-21 19:00:50,11.2833,-15.8333,79.0,79,100,17.92
853,Pesqueira,BR,2022-05-21 19:00:50,-8.3578,-36.6964,74.23,81,78,11.32
854,Tsabong,BW,2022-05-21 19:00:51,-26.0217,22.401,52.11,72,72,8.99
855,Marigot,MF,2022-05-21 19:00:51,18.0667,-63.0833,84.04,70,37,12.64
856,Husavik,IS,2022-05-21 19:00:52,66.0449,-17.3389,41.68,98,100,10.69
857,Aykhal,RU,2022-05-21 19:00:52,66.0,111.5,39.52,76,67,3.44
858,Bunia,CD,2022-05-21 19:00:53,1.5667,30.25,63.52,94,100,2.71
859,Richards Bay,ZA,2022-05-21 19:00:53,-28.783,32.0377,63.07,87,100,13.15
860,Haapiti,PF,2022-05-21 19:00:54,-17.5667,-149.8667,80.33,69,0,10.09
861,Seymchan,RU,2022-05-21 19:00:54,62.8833,152.4333,40.57,78,99,5.53
862,Zhovti Vody,UA,2022-05-21 19:00:55,48.3473,33.5003,62.64,91,100,15.59
863,Barra,BR,2022-05-21 19:00:55,-11.0894,-43.1417,84.6,44,67,6.24
864,Rawson,AR,2022-05-21 18:57:24,-43.3002,-65.1023,63.59,37,100,14.54
865,Korba,IN,2022-05-21 19:00:56,22.35,82.6833,85.91,33,87,4.79
866,Odweyne,SO,2022-05-21 19:00:56,9.4092,45.064,80.06,50,32,14.58
867,Borehamwood,GB,2022-05-21 18:57:14,51.6547,-0.2776,65.17,51,0,8.05
868,Havoysund,NO,2022-05-21 19:00:57,70.9963,24.6622,44.83,78,37,2.44
869,Lavrentiya,RU,2022-05-21 19:00:58,65.5833,-171.0,37.17,87,72,9.26
870,Norwalk,US,2022-05-21 19:01:58,33.9022,-118.0817,74.07,61,75,9.22
871,Ossora,RU,2022-05-21 19:01:59,59.2353,163.0719,35.28,99,100,2.42
872,Russell,US,2022-05-21 19:00:26,32.3502,-85.1999,89.91,37,100,5.91
873,Manjacaze,MZ,2022-05-21 19:01:59,-24.7117,33.8828,66.99,93,99,5.64
874,Pevek,RU,2022-05-21 19:02:00,69.7008,170.3133,33.75,89,100,5.12
875,Kieta,PG,2022-05-21 19:02:00,-6.2167,155.6333,78.04,84,21,1.05
876,Locri,IT,2022-05-21 19:02:01,38.2414,16.2623,63.99,69,5,14.76
877,Antofagasta,CL,2022-05-21 19:02:01,-23.65,-70.4,67.03,68,30,6.44
878,Airai,TL,2022-05-21 19:02:02,-8.9266,125.4092,57.47,90,23,3.62
879,Moron,AR,2022-05-21 19:02:02,-34.6534,-58.6198,71.01,45,0,4.18
880,Ballina,AU,2022-05-21 19:02:03,-28.8667,153.5667,59.77,85,100,12.71
881,Upata,VE,2022-05-21 19:00:00,8.0086,-62.3989,87.19,35,2,8.81
882,Muzhi,RU,2022-05-21 19:02:03,65.3667,64.6667,32.2,85,100,11.43
883,Alice Springs,AU,2022-05-21 19:02:04,-23.7,133.8833,42.35,65,10,0.0
884,Seoul,KR,2022-05-21 19:00:17,37.5683,126.9778,61.99,84,100,4.76
885,Cabedelo,BR,2022-05-21 19:02:04,-6.9811,-34.8339,81.01,76,8,12.5
886,Edirne,TR,2022-05-21 19:02:05,41.6772,26.556,63.81,65,0,2.19
887,Puquio,PE,2022-05-21 19:02:05,-14.7,-74.1333,62.01,29,22,13.0
888,Ponta Delgada,PT,2022-05-21 18:59:43,37.7333,-25.6667,65.12,100,75,6.91
889,Flinders,AU,2022-05-21 19:02:06,-34.5833,150.8552,55.18,92,100,1.99
890,Verkhnyaya Inta,RU,2022-05-21 19:02:06,65.9811,60.3094,32.86,75,100,13.22
891,Keti Bandar,PK,2022-05-21 19:02:07,24.1447,67.4497,81.9,90,39,22.26
892,Ingham,US,2022-05-21 19:02:08,42.6,-84.3833,71.17,78,100,4.61
